"timestamp","ENERGIE_EINSPEISUNG","LEISTUNG_EINSPEISUNG"
"2022-02-04 06:30:00","17860.899","0.387"
"2022-02-04 06:45:00","17861.057","0.632"
"2022-02-04 07:00:00","17861.245","0.752"
"2022-02-04 07:15:00","17861.491","0.983"
"2022-02-04 07:30:00","17861.781","1.163"
"2022-02-04 07:45:00","17862.141","1.439"
"2022-02-04 08:00:00","17862.684","2.174"
"2022-02-04 08:15:00","17863.318","2.533"
"2022-02-04 08:30:00","17864.020","2.808"
"2022-02-04 08:45:00","17864.808","3.152"
"2022-02-04 09:00:00","17865.625","3.270"
"2022-02-04 09:15:00","17866.423","3.191"
"2022-02-04 09:30:00","17867.328","3.621"
"2022-02-04 09:45:00","17868.338","4.041"
"2022-02-04 10:00:00","17869.390","4.208"
"2022-02-04 10:15:00","17870.554","4.653"
"2022-02-04 10:30:00","17871.743","4.757"
"2022-02-04 10:45:00","17872.922","4.715"
"2022-02-04 11:00:00","17874.147","4.901"
"2022-02-04 11:15:00","17875.446","5.195"
"2022-02-04 11:30:00","17876.743","5.190"
"2022-02-04 11:45:00","17878.199","5.822"
"2022-02-04 12:00:00","17879.437","4.952"
"2022-02-04 12:15:00","17880.558","4.484"
"2022-02-04 12:30:00","17881.833","5.102"
"2022-02-04 12:45:00","17882.881","4.191"
"2022-02-04 13:00:00","17883.772","3.566"
"2022-02-04 13:15:00","17884.739","3.868"
"2022-02-04 13:30:00","17885.642","3.610"
"2022-02-04 13:45:00","17886.550","3.634"
"2022-02-04 14:00:00","17887.400","3.399"
"2022-02-04 14:15:00","17888.122","2.889"
"2022-02-04 14:30:00","17888.674","2.207"
"2022-02-04 14:45:00","17889.143","1.877"
"2022-02-04 15:00:00","17889.538","1.581"
"2022-02-04 15:15:00","17889.874","1.344"
"2022-02-04 15:30:00","17890.143","1.077"
"2022-02-04 15:45:00","17890.358","0.859"
"2022-02-04 16:00:00","17890.500","0.568"
"2022-02-04 16:15:00","17890.557","0.229"
"2022-02-04 16:30:00","17890.583","0.104"
"2022-02-04 16:45:00","17890.598","0.058"
"2022-02-04 17:00:00","17890.603","0.020"
"2022-02-04 17:15:00","17890.605","0.011"
"2022-02-04 17:30:00","17890.605","0.000"
"2022-02-04 17:45:00","17890.605","0.000"
"2022-02-04 18:00:00","17890.605","0.000"
"2022-02-04 18:15:00","17890.605","0.000"
"2022-02-04 18:30:00","17890.605","0.000"
"2022-02-04 18:45:00","17890.605","0.000"
"2022-02-04 19:00:00","17890.605","0.000"
"2022-02-04 19:15:00","17890.605","0.000"
"2022-02-04 19:30:00","17890.605","0.000"
"2022-02-04 19:45:00","17890.605","0.000"
"2022-02-04 20:00:00","17890.605","0.000"
"2022-02-04 20:15:00","17890.605","0.000"
"2022-02-04 20:30:00","17890.605","0.000"
"2022-02-04 20:45:00","17890.605","0.000"
"2022-02-04 21:00:00","17890.605","0.000"
"2022-02-04 21:15:00","17890.605","0.000"
"2022-02-04 21:30:00","17890.605","0.000"
"2022-02-04 21:45:00","17890.605","0.000"
"2022-02-04 22:00:00","17890.605","0.000"
"2022-02-04 22:15:00","17890.605","0.000"
"2022-02-04 22:30:00","17890.605","0.000"
"2022-02-04 22:45:00","17890.605","0.000"
"2022-02-04 23:00:00","17890.605","0.000"
"2022-02-04 23:15:00","17890.605","0.000"
"2022-02-04 23:30:00","17890.605","0.000"
"2022-02-04 23:45:00","17890.605","0.000"
"2022-02-05 00:00:00","17890.605","0.000"
"2022-02-05 00:15:00","17890.605","0.000"
"2022-02-05 00:30:00","17890.605","0.000"
"2022-02-05 00:45:00","17890.605","0.000"
"2022-02-05 01:00:00","17890.605","0.000"
"2022-02-05 01:15:00","17890.605","0.000"
"2022-02-05 01:30:00","17890.605","0.000"
"2022-02-05 01:45:00","17890.605","0.000"
"2022-02-05 02:00:00","17890.605","0.000"
"2022-02-05 02:15:00","17890.605","0.000"
"2022-02-05 02:30:00","17890.605","0.000"
"2022-02-05 02:45:00","17890.605","0.000"
"2022-02-05 03:15:00","17890.605","0.000"
"2022-02-05 03:30:00","17890.605","0.000"
"2022-02-05 03:45:00","17890.605","0.000"
"2022-02-05 04:00:00","17890.605","0.000"
"2022-02-05 04:15:00","17890.605","0.000"
"2022-02-05 04:30:00","17890.605","0.000"
"2022-02-05 04:45:00","17890.605","0.000"
"2022-02-05 05:00:00","17890.605","0.000"
"2022-02-05 05:15:00","17890.610","0.018"
"2022-02-05 05:30:00","17890.622","0.050"
"2022-02-05 05:45:00","17890.648","0.104"
"2022-02-05 06:00:00","17890.691","0.171"
"2022-02-05 06:15:00","17890.755","0.257"
"2022-02-05 06:30:00","17890.848","0.369"
"2022-02-05 06:45:00","17890.991","0.573"
"2022-02-05 07:00:00","17891.182","0.766"
"2022-02-05 07:15:00","17891.419","0.947"
"2022-02-05 07:30:00","17891.732","1.252"
"2022-02-05 07:45:00","17892.095","1.454"
"2022-02-05 08:00:00","17892.523","1.710"
"2022-02-05 08:15:00","17893.030","2.027"
"2022-02-05 08:30:00","17893.601","2.285"
"2022-02-05 08:45:00","17894.240","2.556"
"2022-02-05 09:00:00","17894.885","2.580"
"2022-02-05 09:15:00","17895.638","3.010"
"2022-02-05 09:30:00","17896.423","3.141"
"2022-02-05 09:45:00","17897.375","3.809"
"2022-02-05 10:00:00","17898.348","3.889"
"2022-02-05 10:15:00","17899.319","3.886"
"2022-02-05 10:30:00","17900.314","3.978"
"2022-02-05 10:45:00","17901.411","4.388"
"2022-02-05 11:00:00","17902.534","4.491"
"2022-02-05 11:15:00","17903.692","4.634"
"2022-02-05 11:30:00","17904.788","4.384"
"2022-02-05 11:45:00","17905.895","4.426"
"2022-02-05 12:00:00","17907.007","4.451"
"2022-02-05 12:15:00","17908.057","4.200"
"2022-02-05 12:30:00","17909.047","3.957"
"2022-02-05 12:45:00","17909.997","3.800"
"2022-02-05 13:00:00","17910.926","3.717"
"2022-02-05 13:15:00","17911.779","3.412"
"2022-02-05 13:30:00","17912.565","3.144"
"2022-02-05 13:45:00","17913.164","2.397"
"2022-02-05 14:00:00","17913.710","2.183"
"2022-02-05 14:15:00","17914.195","1.940"
"2022-02-05 14:30:00","17914.599","1.618"
"2022-02-05 14:45:00","17914.901","1.206"
"2022-02-05 15:00:00","17915.132","0.926"
"2022-02-05 15:15:00","17915.290","0.631"
"2022-02-05 15:30:00","17915.399","0.436"
"2022-02-05 15:45:00","17915.480","0.325"
"2022-02-05 16:00:00","17915.541","0.245"
"2022-02-05 16:15:00","17915.586","0.178"
"2022-02-05 16:30:00","17915.617","0.123"
"2022-02-05 16:45:00","17915.634","0.068"
"2022-02-05 17:00:00","17915.636","0.012"
"2022-02-05 17:15:00","17915.638","0.006"
"2022-02-05 17:30:00","17915.638","0.000"
"2022-02-05 17:45:00","17915.638","0.000"
"2022-02-05 18:00:00","17915.638","0.000"
"2022-02-05 18:15:00","17915.638","0.000"
"2022-02-05 18:30:00","17915.638","0.000"
"2022-02-05 18:45:00","17915.638","0.000"
"2022-02-05 19:00:00","17915.638","0.000"
"2022-02-05 19:15:00","17915.638","0.000"
"2022-02-05 19:30:00","17915.638","0.000"
"2022-02-05 19:45:00","17915.638","0.000"
"2022-02-05 20:00:00","17915.638","0.000"
"2022-02-05 20:15:00","17915.638","0.000"
"2022-02-05 20:30:00","17915.638","0.000"
"2022-02-05 20:45:00","17915.638","0.000"
"2022-02-05 21:00:00","17915.638","0.000"
"2022-02-05 21:15:00","17915.638","0.000"
"2022-02-05 21:30:00","17915.638","0.000"
"2022-02-05 21:45:00","17915.638","0.000"
"2022-02-05 22:00:00","17915.638","0.000"
"2022-02-05 22:15:00","17915.638","0.000"
"2022-02-05 22:30:00","17915.638","0.000"
"2022-02-05 22:45:00","17915.638","0.000"
"2022-02-05 23:00:00","17915.638","0.000"
"2022-02-05 23:15:00","17915.638","0.000"
"2022-02-05 23:30:00","17915.638","0.000"
"2022-02-05 23:45:00","17915.638","0.000"
"2022-02-06 00:00:00","17915.638","0.000"
"2022-02-06 00:15:00","17915.638","0.000"
"2022-02-06 00:30:00","17915.638","0.000"
"2022-02-06 00:45:00","17915.638","0.000"
"2022-02-06 01:00:00","17915.638","0.000"
"2022-02-06 01:15:00","17915.638","0.000"
"2022-02-06 01:30:00","17915.638","0.000"
"2022-02-06 01:45:00","17915.638","0.000"
"2022-02-06 02:00:00","17915.638","0.000"
"2022-02-06 02:15:00","17915.638","0.000"
"2022-02-06 02:30:00","17915.638","0.000"
"2022-02-06 02:45:00","17915.638","0.000"
"2022-02-06 03:00:00","17915.638","0.000"
"2022-02-06 03:15:00","17915.638","0.000"
"2022-02-06 03:30:00","17915.638","0.000"
"2022-02-06 03:45:00","17915.638","0.000"
"2022-02-06 04:00:00","17915.638","0.000"
"2022-02-06 04:15:00","17915.638","0.000"
"2022-02-06 04:30:00","17915.638","0.000"
"2022-02-06 04:45:00","17915.638","0.000"
"2022-02-06 05:00:00","17915.638","0.000"
"2022-02-06 05:15:00","17915.638","0.000"
"2022-02-06 05:30:00","17915.641","0.012"
"2022-02-06 05:45:00","17915.645","0.017"
"2022-02-06 06:00:00","17915.656","0.045"
"2022-02-06 06:15:00","17915.686","0.120"
"2022-02-06 06:30:00","17915.750","0.253"
"2022-02-06 06:45:00","17915.857","0.429"
"2022-02-06 07:00:00","17916.029","0.688"
"2022-02-06 07:15:00","17916.254","0.901"
"2022-02-06 07:30:00","17916.545","1.164"
"2022-02-06 07:45:00","17916.894","1.395"
"2022-02-06 08:00:00","17917.359","1.859"
"2022-02-06 08:15:00","17917.952","2.373"
"2022-02-06 08:30:00","17918.617","2.662"
"2022-02-06 08:45:00","17919.334","2.867"
"2022-02-06 09:00:00","17920.152","3.273"
"2022-02-06 09:15:00","17921.104","3.805"
"2022-02-06 09:30:00","17922.165","4.245"
"2022-02-06 09:45:00","17923.278","4.453"
"2022-02-06 10:00:00","17924.364","4.342"
"2022-02-06 10:15:00","17925.538","4.697"
"2022-02-06 10:30:00","17926.816","5.114"
"2022-02-06 10:45:00","17928.011","4.778"
"2022-02-06 11:00:00","17929.309","5.192"
"2022-02-06 11:15:00","17930.560","5.005"
"2022-02-06 11:30:00","17931.728","4.672"
"2022-02-06 11:45:00","17932.963","4.939"
"2022-02-06 12:00:00","17934.141","4.713"
"2022-02-06 12:15:00","17935.304","4.649"
"2022-02-06 12:30:00","17936.398","4.376"
"2022-02-06 12:45:00","17937.533","4.540"
"2022-02-06 13:00:00","17938.612","4.317"
"2022-02-06 13:15:00","17939.582","3.879"
"2022-02-06 13:30:00","17940.430","3.394"
"2022-02-06 13:45:00","17941.229","3.194"
"2022-02-06 14:00:00","17941.964","2.940"
"2022-02-06 14:15:00","17942.566","2.409"
"2022-02-06 14:30:00","17943.070","2.017"
"2022-02-06 14:45:00","17943.461","1.562"
"2022-02-06 15:00:00","17943.791","1.318"
"2022-02-06 15:15:00","17944.051","1.043"
"2022-02-06 15:30:00","17944.206","0.618"
"2022-02-06 15:45:00","17944.309","0.411"
"2022-02-06 16:00:00","17944.372","0.253"
"2022-02-06 16:15:00","17944.410","0.154"
"2022-02-06 16:30:00","17944.424","0.056"
"2022-02-06 16:45:00","17944.433","0.033"
"2022-02-06 17:00:00","17944.438","0.022"
"2022-02-06 17:15:00","17944.440","0.006"
"2022-02-06 17:30:00","17944.440","0.000"
"2022-02-06 17:45:00","17944.440","0.000"
"2022-02-06 18:00:00","17944.440","0.000"
"2022-02-06 18:15:00","17944.440","0.000"
"2022-02-06 18:30:00","17944.440","0.000"
"2022-02-06 18:45:00","17944.440","0.000"
"2022-02-06 19:00:00","17944.440","0.000"
"2022-02-06 19:15:00","17944.440","0.000"
"2022-02-06 19:30:00","17944.440","0.000"
"2022-02-06 19:45:00","17944.440","0.000"
"2022-02-06 20:00:00","17944.440","0.000"
"2022-02-06 20:15:00","17944.440","0.000"
"2022-02-06 20:30:00","17944.440","0.000"
"2022-02-06 20:45:00","17944.440","0.000"
"2022-02-06 21:00:00","17944.440","0.000"
"2022-02-06 21:15:00","17944.440","0.000"
"2022-02-06 21:30:00","17944.440","0.000"
"2022-02-06 21:45:00","17944.440","0.000"
"2022-02-06 22:00:00","17944.440","0.000"
"2022-02-06 22:15:00","17944.440","0.000"
"2022-02-06 22:30:00","17944.440","0.000"
"2022-02-06 22:45:00","17944.440","0.000"
"2022-02-06 23:00:00","17944.440","0.000"
"2022-02-06 23:15:00","17944.440","0.000"
"2022-02-06 23:30:00","17944.440","0.000"
"2022-02-06 23:45:00","17944.440","0.000"
"2022-02-07 00:00:00","17944.440","0.000"
"2022-02-07 00:15:00","17944.440","0.000"
"2022-02-07 00:30:00","17944.440","0.000"
"2022-02-07 00:45:00","17944.440","0.000"
"2022-02-07 01:00:00","17944.440","0.000"
"2022-02-07 01:15:00","17944.440","0.000"
"2022-02-07 01:30:00","17944.440","0.000"
"2022-02-07 01:45:00","17944.440","0.000"
"2022-02-07 02:00:00","17944.440","0.000"
"2022-02-07 02:15:00","17944.440","0.000"
"2022-02-07 02:30:00","17944.440","0.000"
"2022-02-07 02:45:00","17944.440","0.000"
"2022-02-07 03:00:00","17944.440","0.000"
"2022-02-07 03:15:00","17944.440","0.000"
"2022-02-07 03:30:00","17944.440","0.000"
"2022-02-07 03:45:00","17944.440","0.000"
"2022-02-07 04:00:00","17944.440","0.000"
"2022-02-07 04:15:00","17944.440","0.000"
"2022-02-07 04:30:00","17944.440","0.000"
"2022-02-07 04:45:00","17944.440","0.000"
"2022-02-07 05:00:00","17944.440","0.000"
"2022-02-07 05:15:00","17944.440","0.000"
"2022-02-07 05:30:00","17944.440","0.000"
"2022-02-07 05:45:00","17944.440","0.000"
"2022-02-07 06:00:00","17944.440","0.000"
"2022-02-07 06:15:00","17944.444","0.018"
"2022-02-07 06:30:00","17944.453","0.036"
"2022-02-07 06:45:00","17944.488","0.140"
"2022-02-07 07:00:00","17944.556","0.270"
"2022-02-07 07:15:00","17944.664","0.431"
"2022-02-07 07:30:00","17944.855","0.765"
"2022-02-07 07:45:00","17945.156","1.204"
"2022-02-07 08:00:00","17945.522","1.465"
"2022-02-07 08:15:00","17945.979","1.827"
"2022-02-07 08:30:00","17946.611","2.526"
"2022-02-07 08:45:00","17947.278","2.670"
"2022-02-07 09:00:00","17948.021","2.971"
"2022-02-07 09:30:00","17949.741","3.579"
"2022-02-07 10:15:00","17952.837","4.338"
"2022-02-07 10:30:00","17953.841","4.016"
"2022-02-07 10:45:00","17954.969","4.512"
"2022-02-07 11:00:00","17956.161","4.769"
"2022-02-07 11:15:00","17957.385","4.894"
"2022-02-07 11:30:00","17958.615","4.921"
"2022-02-07 11:45:00","17959.815","4.800"
"2022-02-07 12:00:00","17960.959","4.575"
"2022-02-07 12:15:00","17962.023","4.257"
"2022-02-07 12:30:00","17962.858","3.341"
"2022-02-07 12:45:00","17963.530","2.686"
"2022-02-07 13:00:00","17964.136","2.422"
"2022-02-07 13:15:00","17964.686","2.204"
"2022-02-07 13:30:00","17965.192","2.023"
"2022-02-07 13:45:00","17965.652","1.840"
"2022-02-07 14:00:00","17965.960","1.230"
"2022-02-07 14:15:00","17966.200","0.961"
"2022-02-07 14:30:00","17966.373","0.693"
"2022-02-07 14:45:00","17966.585","0.846"
"2022-02-07 15:00:00","17966.757","0.688"
"2022-02-07 15:15:00","17966.857","0.402"
"2022-02-07 15:30:00","17966.909","0.209"
"2022-02-07 15:45:00","17966.946","0.148"
"2022-02-07 16:00:00","17966.966","0.078"
"2022-02-07 16:15:00","17966.974","0.034"
"2022-02-07 16:30:00","17966.980","0.022"
"2022-02-07 16:45:00","17966.980","0.000"
"2022-02-07 17:00:00","17966.980","0.000"
"2022-02-07 17:15:00","17966.980","0.000"
"2022-02-07 17:30:00","17966.980","0.000"
"2022-02-07 17:45:00","17966.980","0.000"
"2022-02-07 18:00:00","17966.980","0.000"
"2022-02-07 18:15:00","17966.980","0.000"
"2022-02-07 18:30:00","17966.980","0.000"
"2022-02-07 18:45:00","17966.980","0.000"
"2022-02-07 19:00:00","17966.980","0.000"
"2022-02-07 19:15:00","17966.980","0.000"
"2022-02-07 19:30:00","17966.980","0.000"
"2022-02-07 19:45:00","17966.980","0.000"
"2022-02-07 20:00:00","17966.980","0.000"
"2022-02-07 20:15:00","17966.980","0.000"
"2022-02-07 20:30:00","17966.980","0.000"
"2022-02-07 20:45:00","17966.980","0.000"
"2022-02-07 21:00:00","17966.980","0.000"
"2022-02-07 21:15:00","17966.980","0.000"
"2022-02-07 21:30:00","17966.980","0.000"
"2022-02-07 21:45:00","17966.980","0.000"
"2022-02-07 22:00:00","17966.980","0.000"
"2022-02-07 22:15:00","17966.980","0.000"
"2022-02-07 22:30:00","17966.980","0.000"
"2022-02-07 22:45:00","17966.980","0.000"
"2022-02-07 23:00:00","17966.980","0.000"
"2022-02-07 23:15:00","17966.980","0.000"
"2022-02-07 23:30:00","17966.980","0.000"
"2022-02-07 23:45:00","17966.980","0.000"
"2022-02-08 00:00:00","17966.980","0.000"
"2022-02-08 00:15:00","17966.980","0.000"
"2022-02-08 00:30:00","17966.980","0.000"
"2022-02-08 00:45:00","17966.980","0.000"
"2022-02-08 01:00:00","17966.980","0.000"
"2022-02-08 01:15:00","17966.980","0.000"
"2022-02-08 01:30:00","17966.980","0.000"
"2022-02-08 01:45:00","17966.980","0.000"
"2022-02-08 02:00:00","17966.980","0.000"
"2022-02-08 02:15:00","17966.980","0.000"
"2022-02-08 02:30:00","17966.980","0.000"
"2022-02-08 02:45:00","17966.980","0.000"
"2022-02-08 03:00:00","17966.980","0.000"
"2022-02-08 03:15:00","17966.980","0.000"
"2022-02-08 03:30:00","17966.980","0.000"
"2022-02-08 03:45:00","17966.980","0.000"
"2022-02-08 04:00:00","17966.980","0.000"
"2022-02-08 04:15:00","17966.980","0.000"
"2022-02-08 04:30:00","17966.980","0.000"
"2022-02-08 04:45:00","17966.980","0.000"
"2022-02-08 05:00:00","17966.980","0.000"
"2022-02-08 05:15:00","17966.981","0.006"
"2022-02-08 05:30:00","17966.984","0.011"
"2022-02-08 05:45:00","17966.994","0.039"
"2022-02-08 06:00:00","17967.016","0.090"
"2022-02-08 06:15:00","17967.053","0.147"
"2022-02-08 06:30:00","17967.122","0.274"
"2022-02-08 06:45:00","17967.266","0.579"
"2022-02-08 07:00:00","17967.495","0.914"
"2022-02-08 07:15:00","17967.791","1.185"
"2022-02-08 07:30:00","17968.153","1.448"
"2022-02-08 07:45:00","17968.589","1.744"
"2022-02-08 08:00:00","17969.065","1.903"
"2022-02-08 08:15:00","17969.606","2.164"
"2022-02-08 08:30:00","17970.261","2.618"
"2022-02-08 08:45:00","17971.023","3.051"
"2022-02-08 09:00:00","17971.896","3.491"
"2022-02-08 09:15:00","17972.844","3.791"
"2022-02-08 09:30:00","17973.811","3.867"
"2022-02-08 09:45:00","17974.873","4.249"
"2022-02-08 10:00:00","17975.946","4.290"
"2022-02-08 10:15:00","17977.183","4.951"
"2022-02-08 10:30:00","17978.433","5.000"
"2022-02-08 10:45:00","17979.752","5.273"
"2022-02-08 11:00:00","17981.023","5.084"
"2022-02-08 11:15:00","17982.386","5.455"
"2022-02-08 11:30:00","17983.639","5.013"
"2022-02-08 11:45:00","17984.947","5.232"
"2022-02-08 12:00:00","17986.080","4.530"
"2022-02-08 12:15:00","17987.079","3.997"
"2022-02-08 12:30:00","17987.931","3.409"
"2022-02-08 12:45:00","17988.773","3.366"
"2022-02-08 13:00:00","17989.576","3.211"
"2022-02-08 13:15:00","17990.362","3.146"
"2022-02-08 13:30:00","17991.143","3.123"
"2022-02-08 13:45:00","17991.760","2.468"
"2022-02-08 14:00:00","17992.361","2.405"
"2022-02-08 14:15:00","17992.874","2.053"
"2022-02-08 14:30:00","17993.338","1.855"
"2022-02-08 14:45:00","17993.730","1.567"
"2022-02-08 15:00:00","17994.072","1.371"
"2022-02-08 15:15:00","17994.355","1.132"
"2022-02-08 15:30:00","17994.531","0.701"
"2022-02-08 15:45:00","17994.641","0.442"
"2022-02-08 16:00:00","17994.727","0.344"
"2022-02-08 16:15:00","17994.785","0.230"
"2022-02-08 16:30:00","17994.819","0.139"
"2022-02-08 16:45:00","17994.835","0.061"
"2022-02-08 17:00:00","17994.840","0.022"
"2022-02-08 17:15:00","17994.843","0.011"
"2022-02-08 17:30:00","17994.843","0.000"
"2022-02-08 17:45:00","17994.843","0.000"
"2022-02-08 18:00:00","17994.843","0.000"
"2022-02-08 18:15:00","17994.843","0.000"
"2022-02-08 18:30:00","17994.843","0.000"
"2022-02-08 18:45:00","17994.843","0.000"
"2022-02-08 19:00:00","17994.843","0.000"
"2022-02-08 19:15:00","17994.843","0.000"
"2022-02-08 19:30:00","17994.843","0.000"
"2022-02-08 19:45:00","17994.843","0.000"
"2022-02-08 20:00:00","17994.843","0.000"
"2022-02-08 20:15:00","17994.843","0.000"
"2022-02-08 20:30:00","17994.843","0.000"
"2022-02-08 20:45:00","17994.843","0.000"
"2022-02-08 21:00:00","17994.843","0.000"
"2022-02-08 21:15:00","17994.843","0.000"
"2022-02-08 21:30:00","17994.843","0.000"
"2022-02-08 21:45:00","17994.843","0.000"
"2022-02-08 22:00:00","17994.843","0.000"
"2022-02-08 22:15:00","17994.843","0.000"
"2022-02-08 22:30:00","17994.843","0.000"
"2022-02-08 22:45:00","17994.843","0.000"
"2022-02-08 23:00:00","17994.843","0.000"
"2022-02-08 23:15:00","17994.843","0.000"
"2022-02-08 23:30:00","17994.843","0.000"
"2022-02-08 23:45:00","17994.843","0.000"
"2022-02-09 00:00:00","17994.843","0.000"
"2022-02-09 00:15:00","17994.843","0.000"
"2022-02-09 00:30:00","17994.843","0.000"
"2022-02-09 00:45:00","17994.843","0.000"
"2022-02-09 01:00:00","17994.843","0.000"
"2022-02-09 01:15:00","17994.843","0.000"
"2022-02-09 01:30:00","17994.843","0.000"
"2022-02-09 01:45:00","17994.843","0.000"
"2022-02-09 02:00:00","17994.843","0.000"
"2022-02-09 02:15:00","17994.843","0.000"
"2022-02-09 02:30:00","17994.843","0.000"
"2022-02-09 02:45:00","17994.843","0.000"
"2022-02-09 03:00:00","17994.843","0.000"
"2022-02-09 03:15:00","17994.843","0.000"
"2022-02-09 03:30:00","17994.843","0.000"
"2022-02-09 03:45:00","17994.843","0.000"
"2022-02-09 04:00:00","17994.843","0.000"
"2022-02-09 04:15:00","17994.843","0.000"
"2022-02-09 04:30:00","17994.843","0.000"
"2022-02-09 04:45:00","17994.843","0.000"
"2022-02-09 05:00:00","17994.843","0.000"
"2022-02-09 05:15:00","17994.843","0.000"
"2022-02-09 05:30:00","17994.843","0.000"
"2022-02-09 05:45:00","17994.849","0.024"
"2022-02-09 06:00:00","17994.875","0.106"
"2022-02-09 06:15:00","17994.919","0.173"
"2022-02-09 06:30:00","17994.994","0.301"
"2022-02-09 06:45:00","17995.108","0.457"
"2022-02-09 07:00:00","17995.274","0.664"
"2022-02-09 07:15:00","17995.494","0.877"
"2022-02-09 07:30:00","17995.769","1.103"
"2022-02-09 07:45:00","17996.111","1.368"
"2022-02-09 08:00:00","17996.543","1.725"
"2022-02-09 08:15:00","17997.026","1.931"
"2022-02-09 08:30:00","17997.542","2.067"
"2022-02-09 08:45:00","17998.166","2.496"
"2022-02-09 09:00:00","17998.743","2.309"
"2022-02-09 09:15:00","17999.418","2.697"
"2022-02-09 09:30:00","18000.216","3.195"
"2022-02-09 09:45:00","18001.141","3.699"
"2022-02-09 10:00:00","18002.062","3.685"
"2022-02-09 10:15:00","18002.958","3.581"
"2022-02-09 10:30:00","18004.037","4.316"
"2022-02-09 10:45:00","18005.137","4.402"
"2022-02-09 11:00:00","18006.138","4.004"
"2022-02-09 11:15:00","18007.075","3.748"
"2022-02-09 11:30:00","18008.076","4.004"
"2022-02-09 11:45:00","18009.035","3.835"
"2022-02-09 12:00:00","18009.902","3.468"
"2022-02-09 12:15:00","18010.787","3.544"
"2022-02-09 12:30:00","18011.542","3.020"
"2022-02-09 12:45:00","18012.289","2.988"
"2022-02-09 13:00:00","18013.003","2.853"
"2022-02-09 13:15:00","18013.659","2.625"
"2022-02-09 13:30:00","18014.319","2.638"
"2022-02-09 13:45:00","18014.928","2.437"
"2022-02-09 14:00:00","18015.358","1.722"
"2022-02-09 14:15:00","18015.674","1.262"
"2022-02-09 14:30:00","18015.918","0.978"
"2022-02-09 14:45:00","18016.125","0.829"
"2022-02-09 15:00:00","18016.309","0.734"
"2022-02-09 15:15:00","18016.478","0.678"
"2022-02-09 15:30:00","18016.605","0.505"
"2022-02-09 15:45:00","18016.693","0.354"
"2022-02-09 16:00:00","18016.763","0.279"
"2022-02-09 16:15:00","18016.800","0.150"
"2022-02-09 16:30:00","18016.820","0.077"
"2022-02-09 16:45:00","18016.829","0.038"
"2022-02-09 17:00:00","18016.831","0.009"
"2022-02-09 17:15:00","18016.831","0.000"
"2022-02-09 17:30:00","18016.831","0.000"
"2022-02-09 17:45:00","18016.831","0.000"
"2022-02-09 18:00:00","18016.831","0.000"
"2022-02-09 18:15:00","18016.831","0.000"
"2022-02-09 18:30:00","18016.831","0.000"
"2022-02-09 18:45:00","18016.831","0.000"
"2022-02-09 19:00:00","18016.831","0.000"
"2022-02-09 19:15:00","18016.831","0.000"
"2022-02-09 19:30:00","18016.831","0.000"
"2022-02-09 19:45:00","18016.831","0.000"
"2022-02-09 20:00:00","18016.831","0.000"
"2022-02-09 20:15:00","18016.831","0.000"
"2022-02-09 20:30:00","18016.831","0.000"
"2022-02-09 20:45:00","18016.831","0.000"
"2022-02-09 21:00:00","18016.831","0.000"
"2022-02-09 21:15:00","18016.831","0.000"
"2022-02-09 21:30:00","18016.831","0.000"
"2022-02-09 21:45:00","18016.831","0.000"
"2022-02-09 22:00:00","18016.831","0.000"
"2022-02-09 22:15:00","18016.831","0.000"
"2022-02-09 22:30:00","18016.831","0.000"
"2022-02-09 22:45:00","18016.831","0.000"
"2022-02-09 23:00:00","18016.831","0.000"
"2022-02-09 23:15:00","18016.831","0.000"
"2022-02-09 23:30:00","18016.831","0.000"
"2022-02-09 23:45:00","18016.831","0.000"
"2022-02-10 00:00:00","18016.831","0.000"
"2022-02-10 00:15:00","18016.831","0.000"
"2022-02-10 00:30:00","18016.831","0.000"
"2022-02-10 00:45:00","18016.831","0.000"
"2022-02-10 01:00:00","18016.831","0.000"
"2022-02-10 01:15:00","18016.831","0.000"
"2022-02-10 01:30:00","18016.831","0.000"
"2022-02-10 01:45:00","18016.831","0.000"
"2022-02-10 02:00:00","18016.831","0.000"
"2022-02-10 02:15:00","18016.831","0.000"
"2022-02-10 02:30:00","18016.831","0.000"
"2022-02-10 02:45:00","18016.831","0.000"
"2022-02-10 03:00:00","18016.831","0.000"
"2022-02-10 03:15:00","18016.831","0.000"
"2022-02-10 03:30:00","18016.831","0.000"
"2022-02-10 03:45:00","18016.831","0.000"
"2022-02-10 04:00:00","18016.831","0.000"
"2022-02-10 04:15:00","18016.831","0.000"
"2022-02-10 04:30:00","18016.831","0.000"
"2022-02-10 04:45:00","18016.831","0.000"
"2022-02-10 05:00:00","18016.831","0.000"
"2022-02-10 05:15:00","18016.833","0.006"
"2022-02-10 05:30:00","18016.839","0.025"
"2022-02-10 05:45:00","18016.860","0.082"
"2022-02-10 06:00:00","18016.894","0.138"
"2022-02-10 06:15:00","18016.954","0.240"
"2022-02-10 06:30:00","18017.052","0.393"
"2022-02-10 06:45:00","18017.203","0.604"
"2022-02-10 07:00:00","18017.405","0.806"
"2022-02-10 07:15:00","18017.690","1.142"
"2022-02-10 07:30:00","18018.051","1.444"
"2022-02-10 07:45:00","18018.468","1.667"
"2022-02-10 08:00:00","18018.951","1.931"
"2022-02-10 08:15:00","18019.503","2.208"
"2022-02-10 08:30:00","18020.209","2.823"
